"Date of Download: 2024-05-20_14:03:26"
"Search Parameters: Data Level:all  Trait List:  Trial List:11755,12509,11756,12466,11757,12510  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","cassava bacterial blight severity 3-month evaluation|CO_334:0000175","dry matter content by specific gravity method|CO_334:0000160","first apical branch height measurement in cm|CO_334:0000106","fresh root yield|CO_334:0000013","fresh storage root weight per plot|CO_334:0000012","initial plant vigor assessment 1-5|CO_334:0000220","lodged plants estimation 1-3|CO_334:0000301","marketable root number counting|CO_334:0000169","number of planted stakes per plot counting|CO_334:0000159","plant architecture visual rating 1-5|CO_334:0000099","plant height measurement in cm|CO_334:0000018","plant stands harvested counting|CO_334:0000010","root color visual rating 1-3|CO_334:0000221","root evaluation scaled 1-5|CO_334:0000228","root weight in air|CO_334:0000157","root weight in water|CO_334:0000158","rotted storage root counting|CO_334:0000084","sprout count discrete counting|CO_334:0000138","thrips severity : visual 1-5|CO_334:0002084","total carotenoid by chart 1-8|CO_334:0000161","notes"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11755","202336DMEPR_repe","202336DMEPR_repe","RCBD","2","4","","no","no","2023-June-30","2024-April-11","56","Repelon. Atlantico, Colombia","4997791","GM14156A-11","","plot","6762561","202336DMEPR_repe_rep1_GM14156A-11_59","1","1","59","4","14","test","","1","26.6482011992005","260","8.54166666666666","4.1","4","2","","10","3","260","5","3","3","3200","198","0","6","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11755","202336DMEPR_repe","202336DMEPR_repe","RCBD","2","4","","no","no","2023-June-30","2024-April-11","56","Repelon. Atlantico, Colombia","4997793","GM14156A-3","","plot","6762645","202336DMEPR_repe_rep1_GM14156A-3_27","1","1","27","2","10","test","","1","31.6634933581915","230","11.4583333333333","5.5","4","1","","10","1","230","3","1","2","4710","419","1","4","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11755","202336DMEPR_repe","202336DMEPR_repe","RCBD","2","4","","no","no","2023-June-30","2024-April-11","56","Repelon. Atlantico, Colombia","4997795","GM14156A-5","","plot","6762278","202336DMEPR_repe_rep1_GM14156A-5_215","1","1","215","12","2","test","","1","31.1468988764045","125","15.4166666666667","7.4","4","1","","10","2","210","5","1","2","4870","420","0","7","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11755","202336DMEPR_repe","202336DMEPR_repe","RCBD","2","4","","no","no","2023-June-30","2024-April-11","56","Repelon. Atlantico, Colombia","6154781","GM14161A-13","","plot","6762546","202336DMEPR_repe_rep1_GM14161A-13_112","1","1","112","7","4","test","","1","31.5187650800614","240","17.7083333333333","8.5","5","1","","10","3","320","2","3","1","5000","441","3","4","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11755","202336DMEPR_repe","202336DMEPR_repe","RCBD","2","4","","no","no","2023-June-30","2024-April-11","56","Repelon. Atlantico, Colombia","6154787","GM14161A-19","","plot","6762420","202336DMEPR_repe_rep1_GM14161A-19_125","1","1","125","7","17","test","","1","28.4251484308736","180","2.5","1.2","4","2","","10","2","250","2","3","4","1270","91","0","2","1","4"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11755","202336DMEPR_repe","202336DMEPR_repe","RCBD","2","4","","no","no","2023-June-30","2024-April-11","56","Repelon. Atlantico, Colombia","6154789","GM14164A-21","","plot","6762236","202336DMEPR_repe_rep1_GM14164A-21_182","1","1","182","11","2","test","","","21.0591922005571","140","13.9583333333333","6.7","","2","","10","3","270","4","3","2","3700","110","0","6","","4"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11755","202336DMEPR_repe","202336DMEPR_repe","RCBD","2","4","","no","no","2023-June-30","2024-April-11","56","Repelon. Atlantico, Colombia","6154792","GM14172A-17","","plot","6762254","202336DMEPR_repe_rep1_GM14172A-17_48","1","1","48","3","12","test","","1","33.4582217973231","210","6.25","3","4","2","","10","4","210","3","3","3","2900","285","0","5","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11755","202336DMEPR_repe","202336DMEPR_repe","RCBD","2","4","","no","no","2023-June-30","2024-April-11","56","Repelon. Atlantico, Colombia","6154796","GM14174A-25","","plot","6762571","202336DMEPR_repe_rep1_GM14174A-25_157","1","1","157","9","13","test","","1","32.3219700308506","150","29.1666666666667","14","5","2","","10","4","280","3","3","1","5000","462","1","4","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11755","202336DMEPR_repe","202336DMEPR_repe","RCBD","2","4","","no","no","2023-June-30","2024-April-11","56","Repelon. Atlantico, Colombia","6154797","GM14174A-26","","plot","6762457","202336DMEPR_repe_rep1_GM14174A-26_93","1","1","93","6","16","test","","1","32.3073028571428","100","19.7916666666667","9.5","4","2","","10","4","250","3","3","2","4820","445","0","6","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11755","202336DMEPR_repe","202336DMEPR_repe","RCBD","2","4","","no","no","2023-June-30","2024-April-11","56","Repelon. Atlantico, Colombia","6154798","GM14174A-27","","plot","6762562","202336DMEPR_repe_rep1_GM14174A-27_45","1","1","45","3","9","test","","1","34.1319577735125","80","1.04166666666667","0.5","4","1","","10","3","290","1","3","4","580","59","0","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11755","202336DMEPR_repe","202336DMEPR_repe","RCBD","2","4","","no","no","2023-June-30","2024-April-11","56","Repelon. Atlantico, Colombia","6154802","GM14174A-31","","plot","6762265","202336DMEPR_repe_rep1_GM14174A-31_163","1","1","163","10","18","test","","1","33.5495357474466","270","18.75","9","4","2","","10","4","270","3","3","1","4780","472","0","5","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11755","202336DMEPR_repe","202336DMEPR_repe","RCBD","2","4","","no","no","2023-June-30","2024-April-11","56","Repelon. Atlantico, Colombia","6154803","GM14174A-32","","plot","6762594","202336DMEPR_repe_rep1_GM14174A-32_91","1","1","91","6","18","test","","1","35.253734439834","110","11.0416666666667","5.3","5","3","","10","4","270","4","3","2","4050","435","10","7","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11755","202336DMEPR_repe","202336DMEPR_repe","RCBD","2","4","","no","no","2023-June-30","2024-April-11","56","Repelon. Atlantico, Colombia","4997807","GM14175A-2","","plot","6762272","202336DMEPR_repe_rep1_GM14175A-2_160","1","1","160","9","16","test","","1","30.9117486338798","120","32.2916666666667","15.5","4","2","","10","4","280","6","3","1","5000","425","0","9","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11755","202336DMEPR_repe","202336DMEPR_repe","RCBD","2","4","","no","no","2023-June-30","2024-April-11","56","Repelon. Atlantico, Colombia","4997809","GM14175A-4","","plot","6762250","202336DMEPR_repe_rep1_GM14175A-4_63","1","1","63","4","10","test","","1","29.174802259887","120","19.375","9.3","5","2","","10","4","290","4","3","2","3830","290","0","7","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11755","202336DMEPR_repe","202336DMEPR_repe","RCBD","2","4","","no","no","2023-June-30","2024-April-11","56","Repelon. Atlantico, Colombia","4997814","GM14176A-4","","plot","6762358","202336DMEPR_repe_rep1_GM14176A-4_184","1","1","184","11","4","test","","1","31.0741988950276","200","22.9166666666667","11","5","1","","10","3","310","5","3","1","4950","425","0","7","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11755","202336DMEPR_repe","202336DMEPR_repe","RCBD","2","4","","no","no","2023-June-30","2024-April-11","56","Repelon. Atlantico, Colombia","6154813","GM14179A-26","","plot","6762405","202336DMEPR_repe_rep1_GM14179A-26_37","1","1","37","3","1","test","","1","27.9218406072106","280","10","4.8","4","2","","10","2","280","6","3","4","2830","195","12","7","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11755","202336DMEPR_repe","202336DMEPR_repe","RCBD","2","4","","no","no","2023-June-30","2024-April-11","56","Repelon. Atlantico, Colombia","6154814","GM14179A-27","","plot","6762656","202336DMEPR_repe_rep1_GM14179A-27_3","1","1","3","1","3","test","","1","29.6845575959933","260","4.79166666666667","2.3","4","1","","10","2","260","4","1","4","1300","102","8","8","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11755","202336DMEPR_repe","202336DMEPR_repe","RCBD","2","4","","no","no","2023-June-30","2024-April-11","56","Repelon. Atlantico, Colombia","6154815","GM14179A-28","","plot","6762330","202336DMEPR_repe_rep1_GM14179A-28_73","1","1","73","5","1","test","","1","36.7824553950722","250","5","2.4","4","3","","10","4","250","5","3","4","1330","153","10","9","1","3"," (Operator: lizbethpino, Time: ), Pudrición Total (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11755","202336DMEPR_repe","202336DMEPR_repe","RCBD","2","4","","no","no","2023-June-30","2024-April-11","56","Repelon. Atlantico, Colombia","4997823","GM14188B-2","","plot","6762667","202336DMEPR_repe_rep1_GM14188B-2_165","1","1","165","10","16","test","","","","","","","","","","10","","","","","","","","","0","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11755","202336DMEPR_repe","202336DMEPR_repe","RCBD","2","4","","no","no","2023-June-30","2024-April-11","56","Repelon. Atlantico, Colombia","4997831","GM14234B-1","","plot","6762446","202336DMEPR_repe_rep1_GM14234B-1_69","1","1","69","4","4","test","","1","28.2038262476894","185","6.66666666666667","3.2","5","2","","10","3","270","6","1","3","2910","205","0","6","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11755","202336DMEPR_repe","202336DMEPR_repe","RCBD","2","4","","no","no","2023-June-30","2024-April-11","56","Repelon. Atlantico, Colombia","4997832","GM1476B-1","","plot","6762458","202336DMEPR_repe_rep1_GM1476B-1_183","1","1","183","11","3","test","","1","32.2036187113857","240","17.5","8.4","4","1","","10","2","240","3","3","1","4990","458","0","4","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11755","202336DMEPR_repe","202336DMEPR_repe","RCBD","2","4","","no","no","2023-June-30","2024-April-11","56","Repelon. Atlantico, Colombia","6154819","GM655B-23","","plot","6762551","202336DMEPR_repe_rep1_GM655B-23_177","1","1","177","10","4","test","","1","23.59","70","9.58333333333333","4.6","5","2","","10","4","280","2","1","2","4040","180","2","4","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11755","202336DMEPR_repe","202336DMEPR_repe","RCBD","2","4","","no","no","2023-June-30","2024-April-11","56","Repelon. Atlantico, Colombia","4997847","GM656A-1","","plot","6762360","202336DMEPR_repe_rep1_GM656A-1_218","1","1","218","13","2","test","","1","28.7492496137718","90","18.9583333333333","9.1","5","1","","10","2","230","4","1","2","4890","359","0","5","1","4"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11755","202336DMEPR_repe","202336DMEPR_repe","RCBD","2","4","","no","no","2023-June-30","2024-April-11","56","Repelon. Atlantico, Colombia","4997849","GM656A-3","","plot","6762410","202336DMEPR_repe_rep1_GM656A-3_173","1","1","173","10","8","test","","1","29.9032197388803","60","17.2916666666667","8.3","4","2","","10","4","240","4","1","3","4910","391","1","7","1","4"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11755","202336DMEPR_repe","202336DMEPR_repe","RCBD","2","4","","no","no","2023-June-30","2024-April-11","56","Repelon. Atlantico, Colombia","4997850","GM656A-4","","plot","6762453","202336DMEPR_repe_rep1_GM656A-4_97","1","1","97","6","12","test","","1","27.3382064975523","105","19.375","9.3","5","2","","10","3","250","6","1","2","4810","316","0","8","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11755","202336DMEPR_repe","202336DMEPR_repe","RCBD","2","4","","no","no","2023-June-30","2024-April-11","56","Repelon. Atlantico, Colombia","4997854","GM656A-8","","plot","6762279","202336DMEPR_repe_rep1_GM656A-8_8","1","1","8","1","8","test","","1","24.3677319587629","150","1.04166666666667","0.5","4","3","","10","4","210","6","1","4","510","25","0","8","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11755","202336DMEPR_repe","202336DMEPR_repe","RCBD","2","4","","no","no","2023-June-30","2024-April-11","56","Repelon. Atlantico, Colombia","6154821","GM9108B-35","","plot","6762370","202336DMEPR_repe_rep1_GM9108B-35_35","1","1","35","2","2","test","","1","27.9027491408934","110","8.33333333333333","4","4","1","","10","3","270","6","3","4","2500","172","6","9","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11755","202336DMEPR_repe","202336DMEPR_repe","RCBD","2","4","","no","no","2023-June-30","2024-April-11","56","Repelon. Atlantico, Colombia","6154823","GM9108B-37","","plot","6762664","202336DMEPR_repe_rep1_GM9108B-37_152","1","1","152","9","8","test","","1","32.591359523284","100","24.375","11.7","5","1","","10","3","270","5","3","1","5000","469","0","7","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11755","202336DMEPR_repe","202336DMEPR_repe","RCBD","2","4","","no","no","2023-June-30","2024-April-11","56","Repelon. Atlantico, Colombia","6154824","GM9108B-38","","plot","6762340","202336DMEPR_repe_rep1_GM9108B-38_126","1","1","126","7","18","test","","1","34.7217162032598","80","14.5833333333333","7","4","1","","10","3","210","2","3","2","4660","488","6","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11755","202336DMEPR_repe","202336DMEPR_repe","RCBD","2","4","","no","no","2023-June-30","2024-April-11","56","Repelon. Atlantico, Colombia","6154830","GM9610A-27","","plot","6762612","202336DMEPR_repe_rep1_GM9610A-27_5","1","1","5","1","5","test","","","","","","","","","","10","","","","","","","","","0","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11755","202336DMEPR_repe","202336DMEPR_repe","RCBD","2","4","","no","no","2023-June-30","2024-April-11","56","Repelon. Atlantico, Colombia","6154840","GM9610A-37","","plot","6762501","202336DMEPR_repe_rep1_GM9610A-37_70","1","1","70","4","3","test","","","","","","","","","","10","","","","","","","","","0","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11755","202336DMEPR_repe","202336DMEPR_repe","RCBD","2","4","","no","no","2023-June-30","2024-April-11","56","Repelon. Atlantico, Colombia","6154843","GM9610B-40","","plot","6762401","202336DMEPR_repe_rep1_GM9610B-40_61","1","1","61","4","12","test","","","","","","","","","","10","","","","","","","","","0","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11755","202336DMEPR_repe","202336DMEPR_repe","RCBD","2","4","","no","no","2023-June-30","2024-April-11","56","Repelon. Atlantico, Colombia","154913","SM2775-4","","plot","6762586","202336DMEPR_repe_rep1_SM2775-4_166","1","1","166","10","15","check","","1","33.8742286751361","80","24.375","11.7","5","2","","10","4","300","6","3","2","4900","492","0","10","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11755","202336DMEPR_repe","202336DMEPR_repe","RCBD","2","4","","no","no","2023-June-30","2024-April-11","56","Repelon. Atlantico, Colombia","154913","SM2775-4","","plot","6762336","202336DMEPR_repe_rep1_SM2775-4_192","1","1","192","11","12","check","","1","29.9343512279939","70","17.7083333333333","8.5","5","2","","10","4","290","6","3","2","5000","399","0","8","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11755","202336DMEPR_repe","202336DMEPR_repe","RCBD","2","4","","no","no","2023-June-30","2024-April-11","56","Repelon. Atlantico, Colombia","154913","SM2775-4","","plot","6762408","202336DMEPR_repe_rep1_SM2775-4_223","1","1","223","13","7","check","","","","","","","","","","10","","","","","","","","","0","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11755","202336DMEPR_repe","202336DMEPR_repe","RCBD","2","4","","no","no","2023-June-30","2024-April-11","56","Repelon. Atlantico, Colombia","154913","SM2775-4","","plot","6762435","202336DMEPR_repe_rep1_SM2775-4_55","1","1","55","4","18","check","","1","35.6105298607992","95","34.5833333333333","16.6","5","2","","10","3","270","6","3","1","5000","546","1","10","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11755","202336DMEPR_repe","202336DMEPR_repe","RCBD","2","4","","no","no","2023-June-30","2024-April-11","56","Repelon. Atlantico, Colombia","4997872","SM6391A-3","","plot","6762641","202336DMEPR_repe_rep1_SM6391A-3_86","1","1","86","5","14","test","","1","23.4666409067491","350","4.58333333333333","2.2","5","2","","10","3","390","2","2","3","2030","89","0","6","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11755","202336DMEPR_repe","202336DMEPR_repe","RCBD","2","4","","no","no","2023-June-30","2024-April-11","56","Repelon. Atlantico, Colombia","4997874","SM6391A-5","","plot","6762456","202336DMEPR_repe_rep1_SM6391A-5_38","1","1","38","3","2","test","","1","27.6710477657935","90","9.375","4.5","5","2","","10","4","320","2","3","3","3480","235","4","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11755","202336DMEPR_repe","202336DMEPR_repe","RCBD","2","4","","no","no","2023-June-30","2024-April-11","56","Repelon. Atlantico, Colombia","4997881","SM6393A-7","","plot","6762361","202336DMEPR_repe_rep1_SM6393A-7_75","1","1","75","5","3","test","","","","","","","","","","10","","","","","","","","","0","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11755","202336DMEPR_repe","202336DMEPR_repe","RCBD","2","4","","no","no","2023-June-30","2024-April-11","56","Repelon. Atlantico, Colombia","4997887","SM6394A-6","","plot","6762216","202336DMEPR_repe_rep1_SM6394A-6_147","1","1","147","9","3","test","","1","19.9250234741784","170","2.29166666666667","1.1","4","3","","10","4","240","1","3","3","1090","25","0","1","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11755","202336DMEPR_repe","202336DMEPR_repe","RCBD","2","4","","no","no","2023-June-30","2024-April-11","56","Repelon. Atlantico, Colombia","4997891","SM6395A-10","","plot","6762482","202336DMEPR_repe_rep1_SM6395A-10_204","1","1","204","12","13","test","","1","21.155625","125","5.41666666666667","2.6","4","1","","10","3","270","1","3","2","2310","70","0","1","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11755","202336DMEPR_repe","202336DMEPR_repe","RCBD","2","4","","no","no","2023-June-30","2024-April-11","56","Repelon. Atlantico, Colombia","4997893","SM6395A-12","","plot","6762578","202336DMEPR_repe_rep1_SM6395A-12_39","1","1","39","3","3","test","","1","31.7677627118644","90","3.125","1.5","5","2","","10","4","250","2","3","4","1620","145","1","4","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11755","202336DMEPR_repe","202336DMEPR_repe","RCBD","2","4","","no","no","2023-June-30","2024-April-11","56","Repelon. Atlantico, Colombia","4997894","SM6395A-13","","plot","6762337","202336DMEPR_repe_rep1_SM6395A-13_104","1","1","104","6","5","test","","1","30.5818108543794","100","4.16666666666667","2","4","3","","10","4","320","1","3","2","2030","169","0","1","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11755","202336DMEPR_repe","202336DMEPR_repe","RCBD","2","4","","no","no","2023-June-30","2024-April-11","56","Repelon. Atlantico, Colombia","4997895","SM6395A-14","","plot","6762374","202336DMEPR_repe_rep1_SM6395A-14_197","1","1","197","11","17","test","","4","34.1419631093544","100","4.58333333333333","2.2","4","2","","10","2","300","2","3","3","1690","172","0","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11755","202336DMEPR_repe","202336DMEPR_repe","RCBD","2","4","","no","no","2023-June-30","2024-April-11","56","Repelon. Atlantico, Colombia","4997897","SM6395A-16","","plot","6762208","202336DMEPR_repe_rep1_SM6395A-16_102","1","1","102","6","7","test","","1","22.2015665796345","190","3.125","1.5","3","2","","10","5","190","3","3","4","1590","58","0","7","4","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11755","202336DMEPR_repe","202336DMEPR_repe","RCBD","2","4","","no","no","2023-June-30","2024-April-11","56","Repelon. Atlantico, Colombia","4997898","SM6395A-2","","plot","6762426","202336DMEPR_repe_rep1_SM6395A-2_220","1","1","220","13","4","test","","1","27.1411122397156","260","14.7916666666667","7.1","5","1","","10","4","260","3","3","3","4210","272","0","4","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11755","202336DMEPR_repe","202336DMEPR_repe","RCBD","2","4","","no","no","2023-June-30","2024-April-11","56","Repelon. Atlantico, Colombia","4997899","SM6395A-3","","plot","6762275","202336DMEPR_repe_rep1_SM6395A-3_107","1","1","107","6","2","test","","1","26.8826396917148","90","8.95833333333333","4.3","5","1","","10","3","270","2","2","2","2770","175","0","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11755","202336DMEPR_repe","202336DMEPR_repe","RCBD","2","4","","no","no","2023-June-30","2024-April-11","56","Repelon. Atlantico, Colombia","4997900","SM6395A-4","","plot","6762242","202336DMEPR_repe_rep1_SM6395A-4_148","1","1","148","9","4","test","","1","25.8170555195506","320","29.375","14.1","5","1","","10","3","320","5","3","1","4910","281","0","8","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11755","202336DMEPR_repe","202336DMEPR_repe","RCBD","2","4","","no","no","2023-June-30","2024-April-11","56","Repelon. Atlantico, Colombia","4997902","SM6395A-6","","plot","6762528","202336DMEPR_repe_rep1_SM6395A-6_143","1","1","143","8","2","test","","1","26.8931711145997","130","4.16666666666667","2","4","2","","10","3","310","1","3","2","2040","129","0","1","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11755","202336DMEPR_repe","202336DMEPR_repe","RCBD","2","4","","no","no","2023-June-30","2024-April-11","56","Repelon. Atlantico, Colombia","4997904","SM6395A-8","","plot","6762304","202336DMEPR_repe_rep1_SM6395A-8_56","1","1","56","4","17","test","","1","31.9816151202749","70","1.66666666666667","0.8","4","2","","10","4","280","1","3","4","960","87","0","1","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11755","202336DMEPR_repe","202336DMEPR_repe","RCBD","2","4","","no","no","2023-June-30","2024-April-11","56","Repelon. Atlantico, Colombia","4997905","SM6395A-9","","plot","6762525","202336DMEPR_repe_rep1_SM6395A-9_85","1","1","85","5","13","test","","","","","","","","","","10","","","","","","","","","0","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11755","202336DMEPR_repe","202336DMEPR_repe","RCBD","2","4","","no","no","2023-June-30","2024-April-11","56","Repelon. Atlantico, Colombia","4997907","SM6396A-2","","plot","6762269","202336DMEPR_repe_rep1_SM6396A-2_36","1","1","36","2","1","test","","","","","","","","","","10","","","","","","","","","0","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11755","202336DMEPR_repe","202336DMEPR_repe","RCBD","2","4","","no","no","2023-June-30","2024-April-11","56","Repelon. Atlantico, Colombia","4997913","SM6397A-1","","plot","6762490","202336DMEPR_repe_rep1_SM6397A-1_26","1","1","26","2","11","test","","","","","","","","","","10","","","","","","","","","0","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11755","202336DMEPR_repe","202336DMEPR_repe","RCBD","2","4","","no","no","2023-June-30","2024-April-11","56","Repelon. Atlantico, Colombia","4997920","SM6398A-2","","plot","6762526","202336DMEPR_repe_rep1_SM6398A-2_78","1","1","78","5","6","test","","1","32.5533432392273","220","8.75","4.2","5","2","","10","3","320","4","3","3","2970","278","0","5","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11755","202336DMEPR_repe","202336DMEPR_repe","RCBD","2","4","","no","no","2023-June-30","2024-April-11","56","Repelon. Atlantico, Colombia","4997922","SM6398A-4","","plot","6762350","202336DMEPR_repe_rep1_SM6398A-4_185","1","1","185","11","5","test","","1","28.2885518590998","210","21.875","10.5","4","1","","10","1","260","4","3","3","4950","351","0","6","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11755","202336DMEPR_repe","202336DMEPR_repe","RCBD","2","4","","no","no","2023-June-30","2024-April-11","56","Repelon. Atlantico, Colombia","4997926","SM6399A-3","","plot","6762329","202336DMEPR_repe_rep1_SM6399A-3_203","1","1","203","12","14","test","","1","33.6659970781592","165","3.54166666666667","1.7","4","2","","10","3","270","1","1","2","1520","151","0","1","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11755","202336DMEPR_repe","202336DMEPR_repe","RCBD","2","4","","no","no","2023-June-30","2024-April-11","56","Repelon. Atlantico, Colombia","4997927","SM6399A-4","","plot","6762465","202336DMEPR_repe_rep1_SM6399A-4_46","1","1","46","3","10","test","","","","","","","","","","10","","","","","","","","","0","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11755","202336DMEPR_repe","202336DMEPR_repe","RCBD","2","4","","no","no","2023-June-30","2024-April-11","56","Repelon. Atlantico, Colombia","4997930","SM6400A-11","","plot","6762512","202336DMEPR_repe_rep1_SM6400A-11_175","1","1","175","10","6","test","","1","30.2491935483871","300","5.20833333333333","2.5","4","1","","10","3","300","1","1","3","2700","220","0","1","1","3"," (Operator: lizbethpino, Time: )"
